time,type,total,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46
2020-01-30 18:00:08.484926,S Short Reply,7660,,19,254,600,567,668,772,562,433,348,317,494,511,276,203,211,291,230,140,193,117,46,16,28,45,81,30,16,16,15,7,49,23,22,27,8,11,2,2,6,2,2,,,
2020-01-30 18:00:08.484926,S Long Reply,4342,,5,67,242,241,315,480,383,313,222,187,291,295,203,111,105,139,135,81,150,74,42,10,20,44,76,12,4,3,5,6,17,13,8,12,9,8,3,3,4,2,2,,,
2020-01-30 18:00:08.484926,A/C Reply,21934,379,1123,1361,1279,1382,2170,2510,1880,1758,936,1774,1299,618,859,1108,358,119,108,104,128,88,35,10,40,15,25,77,76,49,93,43,24,37,35,27,7,,,,,,,,,
2020-01-30 18:00:18.746318,S Short Reply,7689,,26,225,570,594,683,809,413,429,472,372,345,404,343,410,291,248,182,147,97,134,88,44,13,19,34,36,39,28,12,16,49,40,29,18,5,6,12,,5,2,,,,
2020-01-30 18:00:18.746318,S Long Reply,4248,,3,84,209,231,382,484,290,250,347,233,181,277,182,192,146,91,108,76,67,81,54,20,9,17,57,26,18,15,8,15,21,19,15,5,9,3,11,3,5,4,,,,
2020-01-30 18:00:18.746318,A/C Reply,21941,335,1066,1390,1616,1489,1583,2170,1996,2262,1626,1584,1102,543,451,855,510,222,118,31,36,95,111,80,72,41,100,104,126,62,22,26,59,30,21,7,,,,,,,,,,
2020-01-30 18:00:28.959133,S Short Reply,7400,,19,220,512,533,683,769,498,261,342,380,342,374,380,380,256,145,163,181,192,208,108,77,39,16,20,24,21,28,29,39,76,56,23,6,,,,,,,,,,
2020-01-30 18:00:28.959133,S Long Reply,4026,,9,79,212,229,337,489,263,199,200,208,244,245,178,220,113,66,80,100,77,127,69,42,17,7,53,14,12,17,13,24,46,22,13,2,,,,,,,,,,
2020-01-30 18:00:28.959133,A/C Reply,21915,434,1049,1041,1137,1522,1965,1872,1895,2319,1446,1017,1044,1078,945,1086,726,287,173,56,63,54,103,59,95,65,165,127,60,31,1,,,,,,,,,,,,,,,
