time;rx_cnt;rx_avg_lvl;curr_ch_occ;curr_planes;test_tx_cnt;test_rx_succ_cnt_s;test_rx_succ_cnt_l;test_rx_succ_cnt_ac;test_succ_lvl_s;test_succ_lvl_l;test_succ_lvl_ac;test_avg_lvl_s;test_avg_lvl_l;test_avg_lvl_ac
2020-01-30 19:52:32.568512;25119;-75.79;0.11764615;24;250;44;66;110;80.592;83.22;87.6;-75.79;-75.69;-75.89
2020-01-30 19:52:42.830029;25421;-76.49;0.10833185;25;250;43;65;109;79.856;82.46;86.8;-76.49;-76.39;-76.59
2020-01-30 19:52:53.075710;25134;-77.61;0.110450575;25;250;44;65;109;80.224;82.84;87.2;-77.61;-77.51;-77.71
2020-01-30 19:53:03.356522;27766;-78.59;0.1110643;25;250;44;66;111;81.328;83.98;88.4;-78.59;-78.49;-78.69
2020-01-30 19:53:14.466144;27581;-79.56;0.11917885;25;250;41;62;103;75.44;77.9;82;-79.56;-79.46;-79.66
2020-01-30 19:53:24.789768;30201;-80.68;0.12484415;24;250;40;60;100;73.232;75.62;79.6;-80.68;-80.58;-80.78
2020-01-30 19:53:35.006272;27742;-81.57;0.11767865;25;250;36;54;91;66.608;68.78;72.4;-81.57;-81.47;-81.67
2020-01-30 19:53:45.262450;26558;-82.52;0.11674785;24;250;38;57;95;69.92;72.2;76;-82.52;-82.42;-82.62
2020-01-30 19:53:55.475178;27054;-83.65;0.117882925;26;250;35;53;89;65.136;67.26;70.8;-83.65;-83.55;-83.75
2020-01-30 19:54:05.750585;26890;-84.53;0.118059775;26;250;34;52;86;63.296;65.36;68.8;-84.53;-84.43;-84.63
2020-01-30 19:54:16.021912;28051;-85.37;0.1192943;25;250;31;47;78;57.04;58.9;62;-85.37;-85.27;-85.47
2020-01-30 19:54:26.235438;27154;-86.62;0.117287025;25;250;28;42;70;51.52;53.2;56;-86.62;-86.52;-86.72
2020-01-30 19:54:36.446984;28482;-87.55;0.121987375;24;250;15;23;39;28.336;29.26;30.8;-87.55;-87.45;-87.65
2020-01-30 19:54:46.691596;27543;-87.87;0.11949555;26;250;5;7;12;8.464;8.74;9.2;-87.87;-87.77;-87.97
2020-01-30 19:54:56.934208;27347;-87;0.116856925;25;250;0;0;1;0.368;0.38;0.4;-87;-86.9;-87.1
2020-01-30 19:55:07.182310;27140;-90;0.118727475;27;250;0;0;0;0;0;0;-90;-89.9;-90.1
2020-01-30 19:55:17.415559;27709;-59.5;0.11676045;27;250;50;75;125;91.632;94.62;99.6;-59.5;-59.4;-59.6
2020-01-30 19:55:27.631847;27586;-60.58;0.11672;26;250;50;74;124;91.264;94.24;99.2;-60.58;-60.48;-60.68
2020-01-30 19:55:37.844167;27769;-61.83;0.118784025;26;250;50;74;124;91.264;94.24;99.2;-61.83;-61.73;-61.93
2020-01-30 19:55:48.056317;28964;-62.55;0.11784065;27;250;49;74;123;90.16;93.1;98;-62.55;-62.45;-62.65
2020-01-30 19:55:58.343416;28959;-63.89;0.1237411;28;250;50;74;124;91.264;94.24;99.2;-63.89;-63.79;-63.99
2020-01-30 19:56:08.638789;29759;-64.75;0.122907175;28;250;50;74;124;91.264;94.24;99.2;-64.75;-64.65;-64.85
2020-01-30 19:56:18.858237;29000;-65.57;0.1242927;29;250;49;73;122;89.424;92.34;97.2;-65.57;-65.47;-65.67
2020-01-30 19:56:29.090382;30083;-66.72;0.12158925;27;250;50;74;124;91.264;94.24;99.2;-66.72;-66.62;-66.82
2020-01-30 19:56:39.342915;30284;-67.83;0.127051225;27;250;49;74;123;90.16;93.1;98;-67.83;-67.73;-67.93
2020-01-30 19:56:49.689475;30844;-68.59;0.12822585;27;250;49;73;122;89.792;92.72;97.6;-68.59;-68.49;-68.69
2020-01-30 19:57:00.019579;31531;-69.71;0.1304736;28;250;49;73;122;89.424;92.34;97.2;-69.71;-69.61;-69.81
2020-01-30 19:57:10.235964;31143;-70.83;0.1306152;28;250;48;72;121;88.688;91.58;96.4;-70.83;-70.73;-70.93
2020-01-30 19:57:20.501519;31893;-71.72;0.13051045;29;250;47;70;117;85.744;88.54;93.2;-71.72;-71.62;-71.82
2020-01-30 19:57:30.913286;33006;-72.79;0.1320524;29;250;44;67;111;81.696;84.36;88.8;-72.79;-72.69;-72.89
2020-01-30 19:57:41.136801;34035;-73.89;0.1335845;30;250;46;69;115;84.64;87.4;92;-73.89;-73.79;-73.99
2020-01-30 19:57:51.451084;33972;-74.82;0.1341119;28;250;43;64;107;78.752;81.32;85.6;-74.82;-74.72;-74.92
2020-01-30 19:58:01.725925;33701;-75.87;0.13928075;28;250;45;67;112;82.432;85.12;89.6;-75.87;-75.77;-75.97
2020-01-30 19:58:11.937965;32307;-76.56;0.134785275;29;250;44;65;109;80.224;82.84;87.2;-76.56;-76.46;-76.66
2020-01-30 19:58:22.199406;33101;-77.68;0.12731825;29;250;43;64;107;78.752;81.32;85.6;-77.68;-77.58;-77.78
2020-01-30 19:58:32.411800;32410;-78.64;0.136277725;28;250;38;57;95;69.92;72.2;76;-78.64;-78.54;-78.74
2020-01-30 19:58:42.658497;33262;-79.65;0.129236775;29;250;40;61;101;74.336;76.76;80.8;-79.65;-79.55;-79.75
2020-01-30 19:58:52.938872;33153;-80.7;0.131919025;28;250;37;56;93;68.448;70.68;74.4;-80.7;-80.6;-80.8
2020-01-30 19:59:03.263532;33427;-81.59;0.133872675;27;250;37;56;93;68.08;70.3;74;-81.59;-81.49;-81.69
2020-01-30 19:59:14.892913;32706;-82.56;0.131498025;28;250;41;61;102;74.704;77.14;81.2;-82.56;-82.46;-82.66
2020-01-30 19:59:25.104306;39204;-83.66;0.137520025;28;250;34;50;84;61.824;63.84;67.2;-83.66;-83.56;-83.76
2020-01-30 19:59:35.319817;35039;-84.48;0.136504775;27;250;38;57;95;69.92;72.2;76;-84.48;-84.38;-84.58
2020-01-30 19:59:45.531660;35004;-85.52;0.1397602;26;250;33;50;83;60.72;62.7;66;-85.52;-85.42;-85.62
2020-01-30 19:59:55.784419;34153;-86.67;0.138969925;27;250;29;44;74;54.096;55.86;58.8;-86.67;-86.57;-86.77
