time;rx_cnt;rx_avg_lvl;curr_ch_occ;curr_planes;test_tx_cnt;test_rx_succ_cnt_s;test_rx_succ_cnt_l;test_rx_succ_cnt_ac;test_succ_lvl_s;test_succ_lvl_l;test_succ_lvl_ac;test_avg_lvl_s;test_avg_lvl_l;test_avg_lvl_ac
2020-01-30 18:07:51.553269;32923;-72.93;0.13589035;28;250;46;68;114;83.904;86.64;91.2;-72.93;-72.83;-73.03
2020-01-30 18:08:01.846469;33095;-73.96;0.13492635;27;250;44;67;111;81.696;84.36;88.8;-73.96;-73.86;-74.06
2020-01-30 18:08:12.063259;34113;-74.97;0.1414211;26;250;46;69;116;85.008;87.78;92.4;-74.97;-74.87;-75.07
2020-01-30 18:08:22.329625;34636;-75.91;0.137410275;25;250;45;68;113;82.8;85.5;90;-75.91;-75.81;-76.01
2020-01-30 18:08:32.541611;33469;-76.72;0.1416468;23;250;43;64;107;78.384;80.94;85.2;-76.72;-76.62;-76.82
2020-01-30 18:08:42.803732;34354;-77.79;0.13796925;24;250;42;63;105;76.912;79.42;83.6;-77.79;-77.69;-77.89
2020-01-30 18:08:53.159158;34272;-78.71;0.14227365;24;250;38;57;95;69.92;72.2;76;-78.71;-78.61;-78.81
2020-01-30 18:09:03.374030;34845;-79.76;0.143028275;26;250;39;59;98;71.76;74.1;78;-79.76;-79.66;-79.86
2020-01-30 18:09:14.229581;34681;-80.68;0.14437515;26;250;38;56;94;69.184;71.44;75.2;-80.68;-80.58;-80.78
2020-01-30 18:09:24.442529;35866;-81.67;0.143110125;26;250;39;59;98;71.76;74.1;78;-81.67;-81.57;-81.77
2020-01-30 18:09:34.700282;34379;-82.62;0.14090295;26;250;37;56;94;68.816;71.06;74.8;-82.62;-82.52;-82.72
2020-01-30 18:09:44.912512;33826;-83.75;0.139225575;25;250;32;48;81;59.248;61.18;64.4;-83.75;-83.65;-83.85
2020-01-30 18:09:55.146841;32234;-84.63;0.13644495;25;250;30;44;74;54.464;56.24;59.2;-84.63;-84.53;-84.73
2020-01-30 18:10:05.556442;32233;-85.51;0.13566;26;250;28;42;70;51.52;53.2;56;-85.51;-85.41;-85.61
2020-01-30 18:10:15.771481;31296;-86.71;0.136245;28;250;22;33;55;40.112;41.42;43.6;-86.71;-86.61;-86.81
2020-01-30 18:10:26.002254;32183;-87.3;0.1297291;27;250;12;17;29;21.344;22.04;23.2;-87.3;-87.2;-87.4
2020-01-30 18:10:36.290170;33075;-87.73;0.136843425;30;250;4;7;11;8.096;8.36;8.8;-87.73;-87.63;-87.83
2020-01-30 18:10:46.503476;33948;-87.5;0.13918395;29;250;0;1;1;0.736;0.76;0.8;-87.5;-87.4;-87.6
2020-01-30 18:10:56.728547;30950;-90;0.13127165;27;250;0;0;0;0;0;0;-90;-89.9;-90.1
2020-01-30 18:11:07.048435;32473;-59.5;0.134443525;27;250;50;74;124;91.264;94.24;99.2;-59.5;-59.4;-59.6
2020-01-30 18:11:17.259635;33316;-60.54;0.138265825;29;250;49;74;123;90.16;93.1;98;-60.54;-60.44;-60.64
2020-01-30 18:11:27.695505;33147;-61.66;0.13517025;28;250;47;71;118;86.848;89.68;94.4;-61.66;-61.56;-61.76
2020-01-30 18:11:37.976859;34835;-62.51;0.142201175;27;250;49;73;122;89.424;92.34;97.2;-62.51;-62.41;-62.61
2020-01-30 18:11:48.323578;33068;-63.74;0.137843675;26;250;50;74;124;91.264;94.24;99.2;-63.74;-63.64;-63.84
2020-01-30 18:11:58.567154;33351;-64.63;0.137072475;26;250;49;73;122;89.792;92.72;97.6;-64.63;-64.53;-64.73
2020-01-30 18:12:08.828156;31188;-65.54;0.137449775;26;250;48;72;121;88.688;91.58;96.4;-65.54;-65.44;-65.64
2020-01-30 18:12:19.137698;31736;-66.66;0.1321625;27;250;49;74;123;90.528;93.48;98.4;-66.66;-66.56;-66.76
2020-01-30 18:12:29.485131;31687;-67.79;0.134233975;27;250;48;73;121;89.056;91.96;96.8;-67.79;-67.69;-67.89
2020-01-30 18:12:39.748001;31267;-68.57;0.1370956;25;250;49;74;123;90.16;93.1;98;-68.57;-68.47;-68.67
2020-01-30 18:12:49.962607;31336;-69.62;0.13547335;26;250;48;73;121;89.056;91.96;96.8;-69.62;-69.52;-69.72
2020-01-30 18:13:00.188678;30592;-70.77;0.13597855;26;250;47;70;117;86.112;88.92;93.6;-70.77;-70.67;-70.87
2020-01-30 18:13:10.526586;31211;-71.71;0.1302222;25;250;48;71;119;87.584;90.44;95.2;-71.71;-71.61;-71.81
2020-01-30 18:13:20.879423;32050;-72.76;0.1371243;27;250;48;72;121;88.688;91.58;96.4;-72.76;-72.66;-72.86
2020-01-30 18:13:31.099971;30851;-73.83;0.13639095;29;250;46;69;115;84.272;87.02;91.6;-73.83;-73.73;-73.93
2020-01-30 18:13:41.340321;31791;-74.82;0.132062225;30;250;46;69;115;84.272;87.02;91.6;-74.82;-74.72;-74.92
2020-01-30 18:13:51.629862;32371;-75.81;0.137681875;30;250;47;70;117;85.744;88.54;93.2;-75.81;-75.71;-75.91
2020-01-30 18:14:01.882204;33193;-76.45;0.136174;30;250;43;64;107;78.752;81.32;85.6;-76.45;-76.35;-76.55
2020-01-30 18:14:12.096857;34060;-77.65;0.1476914;29;250;40;61;101;74.336;76.76;80.8;-77.65;-77.55;-77.75
2020-01-30 18:14:22.312279;32842;-78.55;0.144568975;30;250;41;62;104;76.176;78.66;82.8;-78.55;-78.45;-78.65
2020-01-30 18:14:32.637409;33682;-79.56;0.1468414;31;250;38;56;94;69.184;71.44;75.2;-79.56;-79.46;-79.66
2020-01-30 18:14:42.898379;33355;-80.67;0.147394725;34;250;38;57;95;69.552;71.82;75.6;-80.67;-80.57;-80.77
2020-01-30 18:14:53.118951;30686;-81.54;0.143827175;35;250;36;55;91;66.976;69.16;72.8;-81.54;-81.44;-81.64
2020-01-30 18:15:03.392436;31809;-82.49;0.13638375;34;250;34;52;86;63.296;65.36;68.8;-82.49;-82.39;-82.59
2020-01-30 18:15:14.159933;30383;-83.67;0.13911475;34;250;30;45;75;55.2;57;60;-83.67;-83.57;-83.77
2020-01-30 18:15:24.539438;32779;-84.5;0.145479125;32;250;24;37;61;44.896;46.36;48.8;-84.5;-84.4;-84.6
2020-01-30 18:15:34.802727;32335;-85.43;0.139613175;34;250;25;38;64;46.736;48.26;50.8;-85.43;-85.33;-85.53
2020-01-30 18:15:45.032899;31615;-86.56;0.14266615;34;250;25;37;62;45.632;47.12;49.6;-86.56;-86.46;-86.66
2020-01-30 18:15:55.268251;33916;-87.34;0.143802825;34;250;12;17;29;21.344;22.04;23.2;-87.34;-87.24;-87.44
2020-01-30 18:16:05.494997;36768;-87.83;0.15443215;34;250;4;6;11;7.728;7.98;8.4;-87.83;-87.73;-87.93
2020-01-30 18:16:15.825426;36808;-87.75;0.15116825;34;250;0;1;1;0.736;0.76;0.8;-87.75;-87.65;-87.85
2020-01-30 18:16:26.082536;35344;-90;0.14729;34;250;0;0;0;0;0;0;-90;-89.9;-90.1
2020-01-30 18:16:36.410093;34764;-59.51;0.1443141;34;250;50;74;124;91.264;94.24;99.2;-59.51;-59.41;-59.61
2020-01-30 18:16:46.655292;33890;-60.53;0.1485831;34;250;50;75;125;91.632;94.62;99.6;-60.53;-60.43;-60.63
2020-01-30 18:16:56.903112;34275;-61.73;0.144435325;33;250;50;74;124;91.264;94.24;99.2;-61.73;-61.63;-61.83
2020-01-30 18:17:07.231613;34696;-62.52;0.1455118;34;250;49;74;124;90.896;93.86;98.8;-62.52;-62.42;-62.62
2020-01-30 18:17:17.532777;34305;-63.78;0.1438131;34;250;50;74;124;91.264;94.24;99.2;-63.78;-63.68;-63.88
2020-01-30 18:17:27.864954;35818;-64.66;0.147946625;33;250;48;71;119;87.584;90.44;95.2;-64.66;-64.56;-64.76
2020-01-30 18:17:38.079653;36068;-65.53;0.145335875;33;250;49;74;124;90.896;93.86;98.8;-65.53;-65.43;-65.63
2020-01-30 18:17:48.395385;35064;-66.66;0.142189225;33;250;50;74;124;91.264;94.24;99.2;-66.66;-66.56;-66.76
2020-01-30 18:17:58.781880;34214;-67.76;0.1453973;32;250;48;72;120;88.32;91.2;96;-67.76;-67.66;-67.86
2020-01-30 18:18:09.064052;34314;-68.56;0.143575;31;250;47;71;119;87.216;90.06;94.8;-68.56;-68.46;-68.66
2020-01-30 18:18:19.282176;33536;-69.64;0.138052575;33;250;48;72;120;87.952;90.82;95.6;-69.64;-69.54;-69.74
2020-01-30 18:18:29.512197;33644;-70.73;0.141293775;33;250;46;69;115;84.272;87.02;91.6;-70.73;-70.63;-70.83
2020-01-30 18:18:39.742368;34328;-71.69;0.144414575;33;250;47;71;118;86.848;89.68;94.4;-71.69;-71.59;-71.79
2020-01-30 18:18:50.056014;33535;-72.72;0.14344395;33;250;44;66;110;80.96;83.6;88;-72.72;-72.62;-72.82
2020-01-30 18:19:00.267270;34204;-73.77;0.138155925;32;250;44;67;111;81.696;84.36;88.8;-73.77;-73.67;-73.87
2020-01-30 18:19:10.480094;32772;-74.77;0.13844275;34;250;43;64;107;78.384;80.94;85.2;-74.77;-74.67;-74.87
2020-01-30 18:19:20.758600;34079;-75.77;0.138929475;33;250;45;67;112;82.432;85.12;89.6;-75.77;-75.67;-75.87
2020-01-30 18:19:30.970902;32823;-76.57;0.142698775;32;250;43;65;108;79.12;81.7;86;-76.57;-76.47;-76.67
2020-01-30 18:19:41.205478;32596;-77.65;0.1356419;35;250;44;66;110;80.592;83.22;87.6;-77.65;-77.55;-77.75
2020-01-30 18:19:51.512053;34074;-78.56;0.140470625;35;250;40;60;100;73.232;75.62;79.6;-78.56;-78.46;-78.66
2020-01-30 18:20:01.782231;34191;-79.6;0.137503675;34;250;40;60;100;73.6;76;80;-79.6;-79.5;-79.7
2020-01-30 18:20:12.101548;34616;-80.69;0.1391307;34;250;36;53;89;65.504;67.64;71.2;-80.69;-80.59;-80.79
2020-01-30 18:20:22.328938;35200;-81.53;0.14175045;34;250;39;59;98;72.128;74.48;78.4;-81.53;-81.43;-81.63
2020-01-30 18:20:32.656261;33534;-82.36;0.141078275;34;250;37;56;93;68.08;70.3;74;-82.36;-82.26;-82.46
2020-01-30 18:20:42.896213;34312;-83.53;0.13607635;33;250;32;49;81;59.616;61.56;64.8;-83.53;-83.43;-83.63
2020-01-30 18:20:53.268498;34631;-84.46;0.136132175;33;250;32;49;81;59.616;61.56;64.8;-84.46;-84.36;-84.56
2020-01-30 18:21:04.106901;32675;-85.35;0.13635825;34;250;28;42;70;51.152;52.82;55.6;-85.35;-85.25;-85.45
2020-01-30 18:21:14.574070;32452;-86.52;0.1325232;33;250;25;38;63;46;47.5;50;-86.52;-86.42;-86.62
2020-01-30 18:21:24.845809;32424;-87.58;0.125563125;34;250;12;18;30;21.712;22.42;23.6;-87.58;-87.48;-87.68
2020-01-30 18:21:35.067786;32622;-87.89;0.1333233;34;250;3;4;7;5.152;5.32;5.6;-87.89;-87.79;-87.99
2020-01-30 18:21:45.314974;32009;-87;0.12958575;33;250;1;1;2;1.104;1.14;1.2;-87;-86.9;-87.1
2020-01-30 18:21:55.550771;33260;-90;0.135023125;31;250;0;0;0;0;0;0;-90;-89.9;-90.1
2020-01-30 18:22:05.762633;32905;-59.51;0.1328555;29;250;50;74;124;91.264;94.24;99.2;-59.51;-59.41;-59.61
2020-01-30 18:22:16.008913;33454;-60.54;0.1367522;29;250;49;74;123;90.528;93.48;98.4;-60.54;-60.44;-60.64
2020-01-30 18:22:26.247889;34596;-61.73;0.1390825;30;250;50;74;124;91.264;94.24;99.2;-61.73;-61.63;-61.83
2020-01-30 18:22:36.518804;33584;-62.51;0.13564575;29;250;50;75;125;91.632;94.62;99.6;-62.51;-62.41;-62.61
2020-01-30 18:22:46.751771;33372;-63.83;0.13973435;30;250;49;74;124;90.896;93.86;98.8;-63.83;-63.73;-63.93
2020-01-30 18:22:56.974518;33861;-64.63;0.13548285;30;250;49;74;123;90.528;93.48;98.4;-64.63;-64.53;-64.73
2020-01-30 18:23:07.241968;33016;-65.55;0.135593725;29;250;49;74;123;90.528;93.48;98.4;-65.55;-65.45;-65.65
2020-01-30 18:23:17.547881;32386;-66.63;0.1338259;29;250;49;74;124;90.896;93.86;98.8;-66.63;-66.53;-66.73
2020-01-30 18:23:27.774655;32666;-67.79;0.13429875;28;250;49;73;122;89.792;92.72;97.6;-67.79;-67.69;-67.89
2020-01-30 18:23:38.010731;33577;-68.56;0.134636975;29;250;48;73;121;89.056;91.96;96.8;-68.56;-68.46;-68.66
2020-01-30 18:23:48.291391;34228;-69.76;0.136860975;30;250;49;73;122;89.424;92.34;97.2;-69.76;-69.66;-69.86
2020-01-30 18:23:58.575835;34322;-70.81;0.140622225;29;250;47;70;117;86.112;88.92;93.6;-70.81;-70.71;-70.91
2020-01-30 18:24:08.867016;33518;-71.72;0.1389467;28;250;48;71;119;87.584;90.44;95.2;-71.72;-71.62;-71.82
2020-01-30 18:24:19.130065;35711;-72.74;0.1358844;30;250;46;69;115;84.272;87.02;91.6;-72.74;-72.64;-72.84
2020-01-30 18:24:29.462582;35608;-73.86;0.144053175;30;250;45;68;114;83.536;86.26;90.8;-73.86;-73.76;-73.96
2020-01-30 18:24:39.698770;35866;-74.75;0.1428465;31;250;43;64;107;78.384;80.94;85.2;-74.75;-74.65;-74.85
2020-01-30 18:24:49.955204;35233;-75.79;0.141596225;31;250;41;62;103;75.44;77.9;82;-75.79;-75.69;-75.89
2020-01-30 18:25:00.178702;35543;-76.56;0.143688075;31;250;41;61;102;74.704;77.14;81.2;-76.56;-76.46;-76.66
2020-01-30 18:25:10.401672;34376;-77.63;0.143446525;32;250;39;58;97;71.024;73.34;77.2;-77.63;-77.53;-77.73
2020-01-30 18:25:20.692320;34682;-78.61;0.14056635;32;250;37;56;93;68.08;70.3;74;-78.61;-78.51;-78.71
2020-01-30 18:25:30.968383;34970;-79.64;0.141398225;32;250;39;58;97;71.024;73.34;77.2;-79.64;-79.54;-79.74
2020-01-30 18:25:41.192008;35099;-80.73;0.14063235;32;250;39;58;97;71.392;73.72;77.6;-80.73;-80.63;-80.83
2020-01-30 18:25:51.473893;34011;-81.65;0.1426568;32;250;35;52;87;63.664;65.74;69.2;-81.65;-81.55;-81.75
2020-01-30 18:26:01.687670;33260;-82.5;0.13970205;32;250;34;50;84;61.824;63.84;67.2;-82.5;-82.4;-82.6
2020-01-30 18:26:11.900040;34437;-83.59;0.13810025;32;250;34;51;86;62.928;64.98;68.4;-83.59;-83.49;-83.69
2020-01-30 18:26:22.206109;34644;-84.46;0.14135675;31;250;33;50;83;61.088;63.08;66.4;-84.46;-84.36;-84.56
2020-01-30 18:26:32.567810;36162;-85.59;0.14257195;31;250;26;39;66;48.208;49.78;52.4;-85.59;-85.49;-85.69
2020-01-30 18:26:42.845002;35298;-86.54;0.143619725;30;250;25;37;62;45.632;47.12;49.6;-86.54;-86.44;-86.64
2020-01-30 18:26:53.164378;35719;-87.27;0.1443815;30;250;13;20;33;24.288;25.08;26.4;-87.27;-87.17;-87.37
2020-01-30 18:27:03.391405;34957;-87.67;0.1467707;32;250;2;4;6;4.416;4.56;4.8;-87.67;-87.57;-87.77
2020-01-30 18:27:14.321210;34217;-89;0.139571375;32;250;0;0;0;0;0;0;-89;-88.9;-89.1
2020-01-30 18:27:24.666756;34660;-90;0.139253625;32;250;0;0;0;0;0;0;-90;-89.9;-90.1
2020-01-30 18:27:34.914286;32993;-59.51;0.1379048;33;250;50;74;124;91.264;94.24;99.2;-59.51;-59.41;-59.61
2020-01-30 18:27:45.131023;34962;-60.55;0.141400825;33;250;48;72;121;88.688;91.58;96.4;-60.55;-60.45;-60.65
2020-01-30 18:27:55.417267;34686;-61.78;0.1431878;31;250;50;74;124;91.264;94.24;99.2;-61.78;-61.68;-61.88
2020-01-30 18:28:05.723382;34610;-62.51;0.141802575;30;250;49;74;123;90.528;93.48;98.4;-62.51;-62.41;-62.61
2020-01-30 18:28:15.936793;33809;-63.82;0.14112145;30;250;50;74;124;91.264;94.24;99.2;-63.82;-63.72;-63.92
2020-01-30 18:28:26.363515;35773;-64.67;0.14264495;31;250;49;74;123;90.528;93.48;98.4;-64.67;-64.57;-64.77
2020-01-30 18:28:36.634163;35887;-65.55;0.151844075;30;250;49;74;123;90.16;93.1;98;-65.55;-65.45;-65.65
2020-01-30 18:28:46.881549;34438;-66.66;0.1430076;32;250;49;73;122;89.792;92.72;97.6;-66.66;-66.56;-66.76
2020-01-30 18:28:57.145770;33142;-67.73;0.1425428;35;250;49;74;123;90.16;93.1;98;-67.73;-67.63;-67.83
2020-01-30 18:29:07.365274;32305;-68.61;0.138397925;36;250;48;73;121;89.056;91.96;96.8;-68.61;-68.51;-68.71
2020-01-30 18:29:17.704837;33046;-69.72;0.1374916;36;250;48;73;121;89.056;91.96;96.8;-69.72;-69.62;-69.82
2020-01-30 18:29:27.920317;31504;-70.72;0.13804535;35;250;47;71;119;87.216;90.06;94.8;-70.72;-70.62;-70.82
2020-01-30 18:29:38.169694;33614;-71.78;0.138178425;36;250;47;70;117;85.744;88.54;93.2;-71.78;-71.68;-71.88
2020-01-30 18:29:48.470643;32634;-72.73;0.144029175;37;250;46;69;115;84.64;87.4;92;-72.73;-72.63;-72.83
2020-01-30 18:29:58.691069;31562;-73.78;0.1401881;37;250;44;66;111;81.328;83.98;88.4;-73.78;-73.68;-73.88
2020-01-30 18:30:08.955510;30870;-74.76;0.14082145;37;250;44;65;109;80.224;82.84;87.2;-74.76;-74.66;-74.86
2020-01-30 18:30:19.312150;31514;-75.68;0.13546035;37;250;45;68;113;82.8;85.5;90;-75.68;-75.58;-75.78
2020-01-30 18:30:29.724943;31900;-76.57;0.136313875;37;250;43;65;108;79.12;81.7;86;-76.57;-76.47;-76.67
2020-01-30 18:30:40.004319;29992;-77.62;0.133487875;37;250;40;59;99;72.864;75.24;79.2;-77.62;-77.52;-77.72
2020-01-30 18:30:50.243444;31231;-78.51;0.133883775;37;250;43;64;107;78.384;80.94;85.2;-78.51;-78.41;-78.61
2020-01-30 18:31:00.490438;29826;-79.6;0.13846855;35;250;40;60;100;73.6;76;80;-79.6;-79.5;-79.7
2020-01-30 18:31:10.802415;28850;-80.54;0.131402175;37;250;40;60;100;73.6;76;80;-80.54;-80.44;-80.64
2020-01-30 18:31:21.070317;29460;-81.55;0.127098;37;250;38;57;95;69.552;71.82;75.6;-81.55;-81.45;-81.65
2020-01-30 18:31:31.294071;30916;-82.42;0.1336403;38;250;37;56;93;68.08;70.3;74;-82.42;-82.32;-82.52
2020-01-30 18:31:41.506008;31226;-83.6;0.131010775;39;250;36;53;89;65.504;67.64;71.2;-83.6;-83.5;-83.7
2020-01-30 18:31:51.744231;31675;-84.49;0.142387525;39;250;31;47;78;57.04;58.9;62;-84.49;-84.39;-84.59
2020-01-30 18:32:01.978312;31413;-85.43;0.1358905;39;250;26;39;65;47.472;49.02;51.6;-85.43;-85.33;-85.53
2020-01-30 18:32:12.288816;30972;-86.56;0.1374536;39;250;23;35;58;42.688;44.08;46.4;-86.56;-86.46;-86.66
2020-01-30 18:32:22.524953;29954;-87.49;0.134099625;39;250;9;13;22;16.192;16.72;17.6;-87.49;-87.39;-87.59
2020-01-30 18:32:32.737883;29301;-87.93;0.133872025;39;250;3;5;8;5.52;5.7;6;-87.93;-87.83;-88.03
2020-01-30 18:32:42.991817;29819;-88.5;0.129016675;41;250;0;1;1;0.736;0.76;0.8;-88.5;-88.4;-88.6
2020-01-30 18:32:53.281488;29911;-90;0.131045175;42;250;0;0;0;0;0;0;-90;-89.9;-90.1
2020-01-30 18:33:04.610675;32366;-59.51;0.142856275;43;250;49;73;122;89.792;92.72;97.6;-59.51;-59.41;-59.61
2020-01-30 18:33:14.828130;33783;-60.55;0.13668685;44;250;49;74;124;90.896;93.86;98.8;-60.55;-60.45;-60.65
2020-01-30 18:33:25.140724;30368;-61.76;0.137302275;43;250;49;74;123;90.528;93.48;98.4;-61.76;-61.66;-61.86
2020-01-30 18:33:35.389380;30977;-62.54;0.138797825;43;250;49;74;123;90.16;93.1;98;-62.54;-62.44;-62.64
2020-01-30 18:33:45.758973;29683;-63.81;0.137486325;43;250;49;74;123;90.528;93.48;98.4;-63.81;-63.71;-63.91
2020-01-30 18:33:55.975146;29980;-64.69;0.1337715;44;250;50;75;125;91.632;94.62;99.6;-64.69;-64.59;-64.79
2020-01-30 18:34:06.277773;29264;-65.52;0.13041425;43;250;49;73;122;89.424;92.34;97.2;-65.52;-65.42;-65.62
2020-01-30 18:34:16.562646;29687;-66.66;0.132980675;44;250;48;72;120;87.952;90.82;95.6;-66.66;-66.56;-66.76
2020-01-30 18:34:26.809627;27827;-67.83;0.128056375;44;250;49;73;122;89.792;92.72;97.6;-67.83;-67.73;-67.93
2020-01-30 18:34:37.183287;29633;-68.61;0.132751;44;250;48;72;120;88.32;91.2;96;-68.61;-68.51;-68.71
2020-01-30 18:34:47.500698;29059;-69.71;0.132734325;44;250;49;73;122;89.792;92.72;97.6;-69.71;-69.61;-69.81
2020-01-30 18:34:57.800341;30527;-70.75;0.13473575;43;250;48;73;121;89.056;91.96;96.8;-70.75;-70.65;-70.85
2020-01-30 18:35:08.056272;30579;-71.77;0.13438215;42;250;47;70;117;85.744;88.54;93.2;-71.77;-71.67;-71.87
2020-01-30 18:35:18.273039;29705;-72.84;0.134832225;43;250;48;72;120;87.952;90.82;95.6;-72.84;-72.74;-72.94
